,CAMID,X,Image_name,Side,zenodo_link,Taxonomic.Name
189,19N0373,19789,19N0373_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0373_d.JPG?download=1,Heliconius erato ssp. lativitta
190,19N0374,19791,19N0374_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0374_d.JPG?download=1,Heliconius erato ssp. lativitta
191,19N0375,19793,19N0375_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0375_d.JPG?download=1,Heliconius erato ssp. lativitta
192,19N0376,19795,19N0376_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0376_d.JPG?download=1,Heliconius erato ssp. lativitta
193,19N0404,19797,19N0404_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0404_d.JPG?download=1,Heliconius erato ssp. lativitta
194,19N0405,19799,19N0405_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0405_d.JPG?download=1,Heliconius erato ssp. lativitta
195,19N0406,19801,19N0406_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0406_d.JPG?download=1,Heliconius erato ssp. lativitta
196,19N0412,19803,19N0412_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0412_d.JPG?download=1,Heliconius erato ssp. lativitta
197,19N0413,19805,19N0413_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0413_d.JPG?download=1,Heliconius erato ssp. lativitta
198,19N0414,19807,19N0414_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0414_d.JPG?download=1,Heliconius erato ssp. lativitta
199,19N0434,19813,19N0434_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0434_d.JPG?download=1,Heliconius erato ssp. lativitta
200,19N0435,19815,19N0435_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0435_d.JPG?download=1,Heliconius erato ssp. lativitta
201,19N0436,19818,19N0436_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0436_d.JPG?download=1,Heliconius erato ssp. lativitta
202,19N0440,19826,19N0440_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0440_d.JPG?download=1,Heliconius erato ssp. lativitta
203,19N0464,19828,19N0464_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0464_d.JPG?download=1,Heliconius erato ssp. lativitta
204,19N0465,19830,19N0465_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0465_d.JPG?download=1,Heliconius erato ssp. lativitta
205,19N0474,19832,19N0474_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0474_d.JPG?download=1,Heliconius erato ssp. lativitta
206,19N0475,19834,19N0475_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0475_d.JPG?download=1,Heliconius erato ssp. lativitta
207,19N0476,19836,19N0476_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0476_d.JPG?download=1,Heliconius erato ssp. lativitta
208,19N0477,19838,19N0477_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0477_d.JPG?download=1,Heliconius erato ssp. lativitta
209,19N0478,19840,19N0478_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0478_d.JPG?download=1,Heliconius erato ssp. lativitta
210,19N0479,19842,19N0479_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0479_d.JPG?download=1,Heliconius erato ssp. lativitta
211,19N0480,19844,19N0480_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0480_d.JPG?download=1,Heliconius erato ssp. lativitta
212,19N0482,19848,19N0482_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0482_d.JPG?download=1,Heliconius erato ssp. lativitta
213,19N0487,19850,19N0487_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0487_d.JPG?download=1,Heliconius erato ssp. lativitta
214,19N0488,19852,19N0488_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0488_d.JPG?download=1,Heliconius erato ssp. lativitta
215,19N0489,19854,19N0489_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0489_d.JPG?download=1,Heliconius erato ssp. lativitta
216,19N0491,19858,19N0491_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0491_d.JPG?download=1,Heliconius erato ssp. lativitta
217,19N0492,19860,19N0492_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0492_d.JPG?download=1,Heliconius erato ssp. lativitta
218,19N0493,19862,19N0493_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0493_d.JPG?download=1,Heliconius erato ssp. lativitta
219,19N0494,19864,19N0494_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0494_d.JPG?download=1,Heliconius erato ssp. lativitta
220,19N0495,19866,19N0495_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0495_d.JPG?download=1,Heliconius erato ssp. lativitta
221,19N0503,19870,19N0503_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0503_d.JPG?download=1,Heliconius erato ssp. lativitta
222,19N0509,19872,19N0509_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0509_d.JPG?download=1,Heliconius erato ssp. lativitta
223,19N0513,19874,19N0513_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0513_d.JPG?download=1,Heliconius erato ssp. lativitta
224,19N0521,19876,19N0521_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0521_d.JPG?download=1,Heliconius erato ssp. lativitta
225,19N0522,19878,19N0522_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0522_d.JPG?download=1,Heliconius erato ssp. lativitta
226,19N0527,19880,19N0527_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0527_d.JPG?download=1,Heliconius erato ssp. lativitta
227,19N0540,19884,19N0540_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0540_d.JPG?download=1,Heliconius erato ssp. lativitta
228,19N0541,19886,19N0541_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0541_d.JPG?download=1,Heliconius erato ssp. lativitta
229,19N0553,19888,19N0553_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0553_d.JPG?download=1,Heliconius erato ssp. lativitta
230,19N0573,19892,19N0573_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0573_d.JPG?download=1,Heliconius erato ssp. lativitta
231,19N0574,19894,19N0574_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0574_d.JPG?download=1,Heliconius erato ssp. lativitta
232,19N0587,19904,19N0587_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0587_d.JPG?download=1,Heliconius erato ssp. lativitta
233,19N0629,19918,19N0629_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0629_d.JPG?download=1,Heliconius erato ssp. lativitta
234,19N0634,19928,19N0634_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0634_d.JPG?download=1,Heliconius erato ssp. lativitta
235,19N0661,19952,19N0661_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0661_d.JPG?download=1,Heliconius erato ssp. lativitta
236,19N0665,19954,19N0665_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0665_d.JPG?download=1,Heliconius erato ssp. lativitta
237,19N0670,19962,19N0670_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0670_d.JPG?download=1,Heliconius erato ssp. lativitta
238,19N0685,19980,19N0685_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0685_d.JPG?download=1,Heliconius erato ssp. lativitta
239,19N0694,19988,19N0694_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0694_d.JPG?download=1,Heliconius erato ssp. lativitta
240,19N0695,19990,19N0695_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0695_d.JPG?download=1,Heliconius erato ssp. lativitta
241,19N0699,19994,19N0699_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0699_d.JPG?download=1,Heliconius erato ssp. lativitta
242,19N0702,19998,19N0702_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0702_d.JPG?download=1,Heliconius erato ssp. lativitta
243,19N0737,20014,19N0737_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0737_d.JPG?download=1,Heliconius erato ssp. lativitta
244,19N0739,20018,19N0739_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0739_d.JPG?download=1,Heliconius erato ssp. lativitta
245,19N0775,20026,19N0775_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0775_d.JPG?download=1,Heliconius erato ssp. lativitta
246,19N0788,20030,19N0788_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0788_d.JPG?download=1,Heliconius erato ssp. lativitta
247,19N0807,20032,19N0807_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0807_d.JPG?download=1,Heliconius erato ssp. lativitta
248,19N0810,20036,19N0810_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0810_d.JPG?download=1,Heliconius erato ssp. lativitta
249,19N0811,20038,19N0811_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0811_d.JPG?download=1,Heliconius erato ssp. lativitta
250,19N0814,20044,19N0814_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0814_d.JPG?download=1,Heliconius erato ssp. lativitta
251,19N0815,20046,19N0815_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0815_d.JPG?download=1,Heliconius erato ssp. lativitta
252,19N0834,20050,19N0834_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0834_d.JPG?download=1,Heliconius erato ssp. lativitta
253,19N0835,20052,19N0835_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0835_d.JPG?download=1,Heliconius erato ssp. lativitta
254,19N0836,20054,19N0836_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0836_d.JPG?download=1,Heliconius erato ssp. lativitta
255,19N0837,20056,19N0837_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0837_d.JPG?download=1,Heliconius erato ssp. lativitta
256,19N0847,20058,19N0847_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0847_d.JPG?download=1,Heliconius erato ssp. lativitta
257,19N0860,20060,19N0860_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0860_d.JPG?download=1,Heliconius erato ssp. lativitta
258,19N0861,20062,19N0861_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0861_d.JPG?download=1,Heliconius erato ssp. lativitta
259,19N0862,20064,19N0862_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0862_d.JPG?download=1,Heliconius erato ssp. lativitta
260,19N0865,20070,19N0865_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0865_d.JPG?download=1,Heliconius erato ssp. lativitta
261,19N0869,20078,19N0869_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0869_d.JPG?download=1,Heliconius erato ssp. lativitta
262,19N0870,20080,19N0870_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0870_d.JPG?download=1,Heliconius erato ssp. lativitta
263,19N0871,20082,19N0871_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0871_d.JPG?download=1,Heliconius erato ssp. lativitta
264,19N0887,20086,19N0887_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0887_d.JPG?download=1,Heliconius erato ssp. lativitta
265,19N0888,20088,19N0888_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0888_d.JPG?download=1,Heliconius erato ssp. lativitta
266,19N0898,20092,19N0898_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0898_d.JPG?download=1,Heliconius erato ssp. lativitta
267,19N0900,20096,19N0900_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0900_d.JPG?download=1,Heliconius erato ssp. lativitta
268,19N0919,20102,19N0919_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0919_d.JPG?download=1,Heliconius erato ssp. lativitta
269,19N0935,20106,19N0935_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0935_d.JPG?download=1,Heliconius erato ssp. lativitta
270,19N0936,20108,19N0936_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0936_d.JPG?download=1,Heliconius erato ssp. lativitta
271,19N0947,20114,19N0947_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0947_d.JPG?download=1,Heliconius erato ssp. lativitta
272,19N0958,20128,19N0958_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0958_d.JPG?download=1,Heliconius erato ssp. lativitta
273,19N0966,20131,19N0966_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0966_d.JPG?download=1,Heliconius erato ssp. lativitta
274,19N0980,20133,19N0980_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0980_d.JPG?download=1,Heliconius erato ssp. lativitta
275,19N0984,20141,19N0984_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N0984_d.JPG?download=1,Heliconius erato ssp. lativitta
276,19N1000,20143,19N1000_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1000_d.JPG?download=1,Heliconius erato ssp. lativitta
277,19N1001,20145,19N1001_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1001_d.JPG?download=1,Heliconius erato ssp. lativitta
278,19N1002,20147,19N1002_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1002_d.JPG?download=1,Heliconius erato ssp. lativitta
279,19N1019,20153,19N1019_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1019_d.JPG?download=1,Heliconius erato ssp. lativitta
280,19N1033,20157,19N1033_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1033_d.JPG?download=1,Heliconius erato ssp. lativitta
281,19N1035,20162,19N1035_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1035_d.JPG?download=1,Heliconius erato ssp. lativitta
282,19N1036,20164,19N1036_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1036_d.JPG?download=1,Heliconius erato ssp. lativitta
283,19N1062,20168,19N1062_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1062_d.JPG?download=1,Heliconius erato ssp. lativitta
284,19N1064,20172,19N1064_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1064_d.JPG?download=1,Heliconius erato ssp. lativitta
285,19N1066,20176,19N1066_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1066_d.JPG?download=1,Heliconius erato ssp. lativitta
286,19N1094,20178,19N1094_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1094_d.JPG?download=1,Heliconius erato ssp. lativitta
287,19N1096,20182,19N1096_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1096_d.JPG?download=1,Heliconius erato ssp. lativitta
288,19N1122,20194,19N1122_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1122_d.JPG?download=1,Heliconius erato ssp. lativitta
289,19N1123,20196,19N1123_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1123_d.JPG?download=1,Heliconius erato ssp. lativitta
290,19N1134,20200,19N1134_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1134_d.JPG?download=1,Heliconius erato ssp. lativitta
291,19N1157,20202,19N1157_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1157_d.JPG?download=1,Heliconius erato ssp. lativitta
292,19N1159,20206,19N1159_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1159_d.JPG?download=1,Heliconius erato ssp. lativitta
293,19N1169,20208,19N1169_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1169_d.JPG?download=1,Heliconius erato ssp. lativitta
294,19N1170,20210,19N1170_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1170_d.JPG?download=1,Heliconius erato ssp. lativitta
295,19N1181,20217,19N1181_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1181_d.JPG?download=1,Heliconius erato ssp. lativitta
296,19N1188,20219,19N1188_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1188_d.JPG?download=1,Heliconius erato ssp. lativitta
297,19N1210,20227,19N1210_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1210_d.JPG?download=1,Heliconius erato ssp. lativitta
298,19N1211,20229,19N1211_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1211_d.JPG?download=1,Heliconius erato ssp. lativitta
299,19N1213,20233,19N1213_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1213_d.JPG?download=1,Heliconius erato ssp. lativitta
300,19N1224,20237,19N1224_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1224_d.JPG?download=1,Heliconius erato ssp. lativitta
301,19N1234,20241,19N1234_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1234_d.JPG?download=1,Heliconius erato ssp. lativitta
302,19N1235,20243,19N1235_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1235_d.JPG?download=1,Heliconius erato ssp. lativitta
303,19N1238,20249,19N1238_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1238_d.JPG?download=1,Heliconius erato ssp. erato
304,19N1246,20251,19N1246_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1246_d.JPG?download=1,Heliconius erato ssp. lativitta
305,19N1268,20257,19N1268_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1268_d.JPG?download=1,Heliconius erato ssp. lativitta
306,19N1269,20259,19N1269_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1269_d.JPG?download=1,Heliconius erato ssp. lativitta
307,19N1278,20261,19N1278_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1278_d.JPG?download=1,Heliconius erato ssp. lativitta
308,19N1293,20263,19N1293_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1293_d.JPG?download=1,Heliconius erato ssp. lativitta
309,19N1317,20273,19N1317_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1317_d.JPG?download=1,Heliconius erato ssp. lativitta
310,19N1347,20285,19N1347_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1347_d.JPG?download=1,Heliconius erato ssp. lativitta
311,19N1350,20291,19N1350_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1350_d.JPG?download=1,Heliconius erato ssp. lativitta
312,19N1361,20295,19N1361_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1361_d.JPG?download=1,Heliconius erato ssp. lativitta
313,19N1362,20297,19N1362_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1362_d.JPG?download=1,Heliconius erato ssp. lativitta
314,19N1368,20303,19N1368_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1368_d.JPG?download=1,Heliconius erato ssp. lativitta
315,19N1376,20307,19N1376_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1376_d.JPG?download=1,Heliconius erato ssp. lativitta
316,19N1378,20311,19N1378_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1378_d.JPG?download=1,Heliconius erato ssp. lativitta
317,19N1383,20321,19N1383_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1383_d.JPG?download=1,Heliconius erato ssp. lativitta
318,19N1395,20335,19N1395_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1395_d.JPG?download=1,Heliconius erato ssp. lativitta
319,19N1397,20337,19N1397_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1397_d.JPG?download=1,Heliconius erato ssp. lativitta
320,19N1399,20341,19N1399_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1399_d.JPG?download=1,Heliconius erato ssp. lativitta
321,19N1413,20343,19N1413_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1413_d.JPG?download=1,Heliconius erato ssp. lativitta
322,19N1418,20345,19N1418_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1418_d.JPG?download=1,Heliconius erato ssp. lativitta
323,19N1420,20349,19N1420_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1420_d.JPG?download=1,Heliconius erato ssp. lativitta
324,19N1430,20359,19N1430_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1430_d.JPG?download=1,Heliconius erato ssp. lativitta
325,19N1431,20361,19N1431_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1431_d.JPG?download=1,Heliconius erato ssp. lativitta
326,19N1445,20369,19N1445_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1445_d.JPG?download=1,Heliconius erato ssp. lativitta
327,19N1457,20375,19N1457_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1457_d.JPG?download=1,Heliconius erato ssp. lativitta
328,19N1458,20377,19N1458_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1458_d.JPG?download=1,Heliconius erato ssp. lativitta
329,19N1488,20385,19N1488_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1488_d.JPG?download=1,Heliconius erato ssp. lativitta
330,19N1536,20389,19N1536_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1536_d.JPG?download=1,Heliconius erato ssp. lativitta
331,19N1590,20806,19N1590_d.CR2,dorsal,https://zenodo.org/record/4288311/files/19N1590_d.CR2?download=1,Heliconius erato ssp. lativitta
332,19N1590,20807,19N1590_d.JPG,dorsal,https://zenodo.org/record/4288311/files/19N1590_d.JPG?download=1,Heliconius erato ssp. lativitta
